nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 7960/2014,622302,"
  ","
  ",Projeto de Lei,Defesa e Segurança,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, que ""Dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências"".  ","Prorroga até 31 de dezembro de 2016 o prazo para registro ou renovação de arma de fogo de uso permitido e revoga a periodicidade para comprovação de idoneidade, residência, capacidade técnica e aptidão psicológica para aquisição dessas armas.",Félix Mendonça Júnior,160666,BA,PDT       ,03/09/2014,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL-6601/2009. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração, Estatuto do Desarmamento, prorrogação, prazo, solicitação, renovação, registro, arma de fogo de uso permitido, revogação, exigência, periodicidade, comprovação, idoneidade, residência, capacidade técnica, aptidão psicológica, aquisição, arma de fogo.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276604,,
PL 7958/2014,622300,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Finanças Públicas e Orçamento","Altera a Lei nº 12.844, de 19 de julho de 2013, com o objetivo de estimular a liquidação ou a renegociação de dívidas inscritas ou não na dívida ativa da União oriundas de crédito rural de responsabilidade de produtores rurais da Micro Região de Irecê, Bahia.  ","
  ",Félix Mendonça Júnior,160666,BA,PDT       ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Integração Nacional, Desenvolvimento Regional e da Amazônia; Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, lei federal, liquidação, renegociação, dívida, crédito rural, Produtor rural, saldo devedor, desconto, prazo, liquidação, Microrregião, Irecê (BA).",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276602,,
PL 7956/2014,622298,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Dá nova redação aos arts. 42 e 58 da Lei nº 8.981, de 20 de janeiro de 1995 e, aos arts. 15 e 16 da Lei nº 9.065, de 20 de junho de 1995, que ""dispõe sobre a compensação de prejuízo fiscal e da base de cálculo negativa sobre o lucro"".","
  ",Félix Mendonça Júnior,160666,BA,PDT       ,03/09/2014,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-4311/2012. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, lei federal, redução, percentual, lucro líquido, determinação, lucro tributável, base de cálculo negativa, contribuição social, lucro, limite máximo, compensação, prejuizo fiscal, tributação.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276600,,
PL 7954/2014,622278,"
  ","
  ",Projeto de Lei,Educação,"Altera a Lei 12.101, de 27 de novembro de 2009, dispõe sobre a certificação das entidades beneficentes de assistência social; regula os procedimentos de isenção de contribuições para a seguridade social; altera a Lei no 8.742, de 7 de dezembro de 1993; revoga dispositivos das Leis nos 8.212, de 24 de julho de 1991, 9.429, de 26 de dezembro de 1996, 9.732, de 11 de dezembro de 1998, 10.684, de 30 de maio de 2003, e da Medida Provisória no 2.187-13, de 24 de agosto de 2001; e dá outras providências.",Possibilita  às entidades substituir percentual  da quantidade das bolsas de estudos para a  educação básica e a superior por ações e serviços definidos em ato do Ministério da Educação. ,Paulo Teixeira,141488,SP,PT        ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Decisão da Presidência  de 24/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Previdência, Assistência Social, Infância, Adolescência e Família e a Comissão de Saúde, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Previdência, Assistência Social, Infância, Adolescência e Família, em substituição à Comissão de Seguridade Social e Família, extinta pela mesma Resolução.""",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Federal, certificação, entidade beneficente, assistência social, inclusão, substituição, percentual, bolsa de estudo, educação básica, educação superior, ações, serviços, definição, Ministério da Educação, alteração, critério, Termo de Ajuste de Gratuidade.",CPASF - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276568,,
PL 7955/2014,622297,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Finanças Públicas e Orçamento","Altera a Lei nº 12.844, de 19 de julho de 2013, com o objetivo de estimular a liquidação ou a renegociação de dívidas inscritas ou não na dívida ativa da União oriundas de crédito rural de responsabilidade de cacauicultores.  ","
  ",Félix Mendonça Júnior,160666,BA,PDT       ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, lei federal, liquidação, renegociação, dívida, crédito rural, agricultor, plantação, cacau, saldo devedor, desconto, prazo, liquidação.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276599,,
PL 7957/2014,622299,"
  ","
  ",Projeto de Lei,Administração Pública; Direitos Humanos e Minorias," Dá nova redação ao § 3º, do Art. 98, da Lei nº 8.112/90, que ""As disposições do parágrafo anterior são extensivas ao servidor que tenha cônjuge, filho ou dependente com deficiência física ou mental.""","
  ",Policarpo,162174,DF,PT        ,03/09/2014,.,"Devolva-se a proposição, nos termos do art. 137, § 1º, inciso II, alínea ""b"", do RICD, por contrariar o disposto no artigo 61, § 1º, inciso II, alínea ""c"", da Constituição Federal.Oficie-se ao Autor, sugerindo-lhe a forma de Indicação.Publique-se.",.,"Alteração, Regime Jurídico Único dos Servidores Públicos Civis da União, horário especial, servidor público, cônjuge, filho, dependente, deficiência física, deficiência mental, ausência, compensação de horas de trabalho.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276601,,
PL 7953/2014,622276,"
  ","
  ",Projeto de Lei,"Direito e Defesa do Consumidor; Indústria, Comércio e Serviços","Proíbe a cobrança de consumação mínima em bares, restaurantes, boates, casas noturnas e congêneres, e dá outras providências.","
  ",Sergio Zveiter,160612,RJ,PSD       ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Defesa do Consumidor e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Proibição, estabelecimento comercial, cobrança, consumidor, limite mínimo, despesa, consumação, prática abusiva, critérios, taxa, extravio, comanda, consumo.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276564,,
PL 7952/2014,622275,"
  ","
  ",Projeto de Lei,Educação,"Institui o passe livre estudantil, como garantia do direito social ao transporte, para alunos matriculados em instituições públicas ou privadas de ensino.","
  ",Valadares Filho,141384,SE,PSB       ,03/09/2014,"Prioridade (Art. 151, II, RICD)","Devido ao arquivamento do PL 608/1999 nos termos do art. 105 do RICD, desapense-se do PL 608/1999 o PL 4004/2004, o PL 6687/2006, o PL 649/2007, o PL 738/2007, o PL 754/2007, o PL 829/2007, o PL 3697/2008, o PL 4071/2008, o PL 7831/2010, o PL 675/2011, o PL 5391/2013, o PL 7746/2014, o PL 7952/2014 e o PL 10422/2018, e, em seguida, apense-os ao PL 3833/2004.",Proposição Sujeita à Apreciação do Plenário,"Criação, passe livre, estudante, instituição pública de ensino, instituição privada de ensino, transporte coletivo. ",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276554,,"
      "
PL 7951/2014,622270,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal; Direitos Humanos e Minorias; Defesa e Segurança,"Concede anistia, anula e revoga condenações, ações penais e inquéritos policiais contra pessoas e lideranças dos movimentos sociais, sindicais e estudantis que participaram de greves, ocupações de fábricas, ocupações de terras, ocupações de escolas, manifestações e atividades públicas, revoga a Lei de Segurança Nacional (LSN) e dá outras providências.",Revoga a Lei nº 7.170 de 1983.,Renato Simões,175212,SP,PT        ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Segurança Pública e Combate ao Crime Organizado e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Concessão, anistia, anulação, revogação, ação penal, inquérito policial, pessoa, liderança, movimento social, sindicato, movimento estudantil, participação, greve, ocupação, fábrica, terras, escola, manifestação pública. _Revogação, Lei de Segurança Nacional.",CCJC - Aguardando Designação - Aguardando Devolução de Relator(a) que deixou de ser Membro,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276550,,
PL 7950/2014,622262,"
  ","
  ",Projeto de Lei,"Comunicações; Política, Partidos e Eleições","Altera a Lei dos Partidos Políticos (Lei nº 9.096, de 19 de setembro de 1995) e a Lei das Eleições (Lei nº 9.504, de 30 de setembro de 1997), para estabelecer o uso simultâneo da Língua Brasileira de Sinais (LIBRAS) e de legendas nas propagandas eleitoral e partidária veiculadas na televisão, inclusive nas inserções","
  ",Erika Kokay,160575,DF,PT        ,03/09/2014,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-4537/2012. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei Orgânica dos Partidos Políticos, Lei das Eleições, propaganda partidária, Propaganda eleitoral gratuita, debate, transmissão, emissora, televisão, obrigatoriedade, utilização, Língua Brasileira de Sinais (Libras).  ",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276537,,
PL 7948/2014,622160,"
  ","
  ",Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo; Trabalho e Emprego","Dispõe sobre o exercício profissional de apicultor e meliponicultor e dá outras providências. 
 ","
  ",Danrlei de Deus Hinterholz,160552,RS,PSD       ,02/09/2014,"Ordinário (Art. 151, III, RICD)","Deferidos os Requerimentos n. 3308/2015 e n. 3378/2015, conforme despacho do seguinte teor: “Defiro os Requerimentos n. 3.308/2015 e 3.378/2015, nos termos do art. 141 do Regimento Interno da Câmara dos Deputados - RICD. Revejo o despacho inicial aposto ao Projeto de Lei n. 7.948/2014, para incluir o exame de mérito pela Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural. Esclareço que, para os fins do art. 191, III, do RICD, prevalecerá a ordem de distribuição prevista neste despacho. Publique-se. Oficie-se”.		

[ATUALIZAÇÃO DO DESPACHO DO PL N. 7.948/2014: à CAPADR, à CTASP e à CCJC (art. 54 do RICD). Proposição sujeita à apreciação conclusiva pelas Comissões (art. 24, II, do RICD). Regime de tramitação: ordinário.]",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Reconhecimento, exercício profissional, apicultor, meliponicultor, competência, registro, Conselho Federal de Biologia (CFBio).",MESA - Retirado pelo(a) Autor(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276368,,
PL 7949/2014,622256,"
  ","
  ",Projeto de Lei,Educação,"Altera a Lei nº 12.818, de 5 de junho de 2013, de forma a substituir a sigla UFESBA pela sigla UFSB para designar a instituição.","
  ",Geraldo Simões,74566,BA,PT        ,03/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Educação e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Substituição, sigla, Universidade Federal do Sul da Bahia (UFESBA).",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276531,,
PL 7947/2014,622155,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Dispõe sobre a remissão e anistia de débitos fiscais da Seção de São Paulo da Uipa- União Internacional Protetora dos Animais e da Suipa- Sociedade União Internacional Protetora dos Animais, e dá outras providências. ","
  ",Ricardo Tripoli,141472,SP,PSDB      ,02/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Meio Ambiente e Desenvolvimento Sustentável; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Remissão, anistia, débito fiscal, União Internacional Protetora dos Animais, São Paulo (SP), São Paulo (Estado), Sociedade União Internacional Protetora dos Animais.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276360,,
PL 7945/2014,622141,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,Altera a redação do Art. 112 da Lei 7.210/1984.,Estabelece requisitos para a progressão de regime carcerário.,Alceu Moreira,160559,RS,PMDB      ,02/09/2014,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-4500/2001. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Execução Penal, execução, pena privativa de liberdade, requisito, progressão de regime, análise, comportamento, preso, exame criminológico, crime contra a pessoa, crime contra a dignidade sexual.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276306,,"
      "
PL 7946/2014,622151,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,"Acrescenta parágrafo ao artigo 146 do Código Penal, tipificando a conduta de realizar trote estudantil.","Altera o Decreto-lei nº 2.848, de 1940.",Abelardo Camarinha,141463,SP,PSB       ,02/09/2014,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-7609/2014. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal, tipificação, crime contra a liberdade pessoal, conduta, trote estudantil, penalidade, indenização.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276339,,
PL 7944/2014,622140,"
  ","
  ",Projeto de Lei,"Viação, Transporte e Mobilidade","Inclui no Anexo da Lei nº 5.917, de 10 de setembro de 1973, que dispõe sobre o Plano Nacional de Viação, o trecho rodoviário que especifica. ","
  ",Alceu Moreira,160559,RS,PMDB      ,02/09/2014,"Ordinário (Art. 151, III, RICD)","Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do PNV, rodovia de ligação, entroncamento rodoviário, rodovia federal, Bom Jesus (RS), Rio Grande do Sul, São Joaquim (SC), Urubici (SC), Bom Retiro (SC), Santa Catarina.",Tranformada no(a) Lei Ordinária 13689/2018,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276305,,
PL 7942/2014,622116,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Acrescenta alínea ao inciso II do art. 8º da Lei n.º 9.250, de 26 de dezembro de 1995, para incluir as despesas veterinárias dos adotantes de animais castrados e microchipados nas deduções da base de cálculo do imposto de renda das pessoas físicas.","
  ",Ricardo Izar,160655,SP,PSD       ,02/09/2014,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-6631/2009. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Legislação Tributária Federal, dedução,Imposto sobre a Renda da Pessoa Física (IRPF),  despesa, médico veterinário,  Esterilização animal, aplicação,  chip, tributação, benefício fiscal.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1276250,,
