,nomeProposicao,idProposicao,partidoAutor,DataApresentacao,Ano,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos,VirouLei,Influencia,Aliado,Oposição,Partido_Pres_Cam,PPC_igual_partidoAutor
4095,PL 7491/2017,2131284,PSDB,2017-04-26,2017,1,0,0,1,0,0,91.796.875,0,1,DEM,0
4096,PL 7496/2017,2132324,PT,2017-04-26,2017,0,1,0,0,0,0,111.328.125,1,0,DEM,0
4097,PL 7495/2017,2132322,PT,2017-04-26,2017,1,0,0,1,0,0,111.328.125,1,0,DEM,0
4098,PL 7499/2017,2132371,REPUBLICANOS,2017-04-26,2017,1,1,1,0,0,0,4.296.875,1,0,DEM,0
4099,PL 7506/2017,2132435,PDT,2017-04-26,2017,0,0,1,0,0,0,41.015.625,1,0,DEM,0
4100,PL 7508/2017,2132441,PTB,2017-04-26,2017,0,0,1,0,0,0,1.220.703.125,0,0,DEM,0
4101,PL 7521/2017,2132544,PSD,2017-04-27,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4102,PL 7520/2017,2132543,REPUBLICANOS,2017-04-27,2017,0,1,0,0,0,0,4.296.875,1,0,DEM,0
4103,PL 7523/2017,2132662,PSD,2017-04-27,2017,1,0,0,0,0,0,7.421.875,1,0,DEM,0
4104,PL 7535/2017,2132782,REPUBLICANOS,2017-05-02,2017,0,0,0,1,0,1,4.296.875,1,0,DEM,0
4105,PL 7538/2017,2132825,PDT,2017-05-02,2017,0,0,1,0,0,0,41.015.625,1,0,DEM,0
4106,PL 7539/2017,2132826,PR,2017-05-02,2017,1,0,0,0,0,0,72.265.625,1,0,DEM,0
4107,PL 7542/2017,2132841,PTB,2017-05-02,2017,1,0,0,0,1,0,1.220.703.125,0,0,DEM,0
4108,PL 7543/2017,2132872,PSDB,2017-05-02,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4109,PL 7534/2017,2132778,PCDOB,2017-05-02,2017,0,0,0,1,0,0,234.375,1,0,DEM,0
4110,PL 7547/2017,2132946,PSDB,2017-05-03,2017,1,1,0,0,0,0,91.796.875,0,1,DEM,0
4111,PL 7549/2017,2132956,PSDB,2017-05-03,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4112,PL 7551/2017,2132965,PR,2017-05-03,2017,0,1,0,0,0,0,72.265.625,1,0,DEM,0
4113,PL 7554/2017,2133032,PR,2017-05-03,2017,1,0,0,1,0,0,72.265.625,1,0,DEM,0
4114,PL 7556/2017,2133040,PMDB,2017-05-03,2017,0,1,1,0,0,0,1.171.875,1,0,DEM,0
4115,PL 7557/2017,2133079,PSB,2017-05-03,2017,0,0,1,0,0,0,625,1,0,DEM,0
4116,PL 7573/2017,2134321,REPUBLICANOS,2017-05-04,2017,0,0,0,1,0,0,4.296.875,1,0,DEM,0
4117,PL 7571/2017,2134303,PCDOB,2017-05-04,2017,0,1,0,0,0,0,234.375,1,0,DEM,0
4118,PL 7568/2017,2134259,PROS,2017-05-04,2017,0,1,0,1,0,0,1.220.703.125,1,0,DEM,0
4119,PL 7561/2017,2133183,SD,2017-05-04,2017,1,0,0,0,0,0,2.734.375,1,0,DEM,0
4120,PL 7562/2017,2134209,REPUBLICANOS,2017-05-04,2017,1,0,0,0,0,0,4.296.875,1,0,DEM,0
4121,PL 7570/2017,2134301,PP,2017-05-04,2017,0,1,0,0,0,1,5.078.125,0,0,DEM,0
4122,PL 7575/2017,2135249,PSB,2017-05-09,2017,0,0,1,1,1,0,625,1,0,DEM,0
4123,PL 7578/2017,2136332,SD,2017-05-09,2017,0,0,0,1,0,0,2.734.375,1,0,DEM,0
4124,PL 7577/2017,2135275,PSC,2017-05-09,2017,0,0,0,1,0,0,21.484.375,1,0,DEM,0
4125,PL 7579/2017,2136364,SD,2017-05-09,2017,0,0,0,1,0,0,2.734.375,1,0,DEM,0
4126,PL 7581/2017,2136391,PT,2017-05-09,2017,0,0,0,1,0,0,111.328.125,1,0,DEM,0
4127,PL 7584/2017,2136411,PP,2017-05-09,2017,0,0,0,1,0,0,5.078.125,0,0,DEM,0
4128,PL 7608/2017,2136668,DEM,2017-05-10,2017,1,0,0,0,0,0,5.859.375,0,1,DEM,1
4129,PL 7617/2017,2136691,PCDOB,2017-05-10,2017,0,1,0,1,0,0,234.375,1,0,DEM,0
4130,PL 7616/2017,2136690,PSD,2017-05-10,2017,1,0,0,1,0,0,7.421.875,1,0,DEM,0
4131,PL 7611/2017,2136674,PT,2017-05-10,2017,0,0,0,1,0,1,111.328.125,1,0,DEM,0
4132,PL 7606/2017,2136666,PSDB,2017-05-10,2017,0,1,1,0,0,1,91.796.875,0,1,DEM,0
4133,PL 7609/2017,2136670,DEM,2017-05-10,2017,0,0,1,0,0,1,5.859.375,0,1,DEM,1
4134,PL 7598/2017,2136608,PSD,2017-05-10,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4135,PL 7586/2017,2136432,PSB,2017-05-10,2017,0,1,0,0,0,0,625,1,0,DEM,0
4136,PL 7585/2017,2136431,PSB,2017-05-10,2017,0,0,1,1,0,0,625,1,0,DEM,0
4137,PL 7610/2017,2136672,PMDB,2017-05-10,2017,0,1,0,0,0,1,1.171.875,1,0,DEM,0
4138,PL 7587/2017,2136448,REPUBLICANOS,2017-05-10,2017,1,0,0,0,1,0,4.296.875,1,0,DEM,0
4139,PL 7599/2017,2136623,PSB,2017-05-10,2017,0,0,0,1,0,0,625,1,0,DEM,0
4140,PL 7596/2017,2136580,REDE,2017-05-10,2017,1,0,1,0,0,1,78.125,0,1,DEM,0
4141,PL 7593/2017,2136507,PSDB,2017-05-10,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4142,PL 7590/2017,2136456,PR,2017-05-10,2017,0,0,1,0,0,0,72.265.625,1,0,DEM,0
4143,PL 7592/2017,2136491,PSDB,2017-05-10,2017,0,1,0,1,0,0,91.796.875,0,1,DEM,0
4144,PL 7629/2017,2137467,PSDB,2017-05-16,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4145,PL 7632/2017,2137484,PR,2017-05-16,2017,0,0,1,0,0,0,72.265.625,1,0,DEM,0
4146,PL 7635/2017,2137576,PT,2017-05-16,2017,1,0,0,0,0,0,111.328.125,1,0,DEM,0
4147,PL 7636/2017,2137577,PSDB,2017-05-16,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4148,PL 7638/2017,2137587,PT,2017-05-16,2017,1,0,0,0,1,0,111.328.125,1,0,DEM,0
4149,PL 7646/2017,2137660,PSD,2017-05-16,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4150,PL 7647/2017,2137664,PMDB,2017-05-16,2017,1,0,0,1,1,0,1.171.875,1,0,DEM,0
4151,PL 7648/2017,2137666,PMDB,2017-05-16,2017,0,0,1,1,0,0,1.171.875,1,0,DEM,0
4152,PL 7651/2017,2137669,PR,2017-05-16,2017,0,1,0,0,0,0,72.265.625,1,0,DEM,0
4153,PL 7676/2017,2138024,PSB,2017-05-17,2017,0,0,1,1,0,0,625,1,0,DEM,0
4154,PL 7669/2017,2137990,REPUBLICANOS,2017-05-17,2017,0,0,1,0,0,0,4.296.875,1,0,DEM,0
4155,PL 7674/2017,2138018,PPS,2017-05-17,2017,0,1,0,0,0,0,17.578.125,0,1,DEM,0
4156,PL 7663/2017,2137928,DEM,2017-05-17,2017,0,1,0,0,0,0,5.859.375,0,1,DEM,1
4157,PL 7656/2017,2137811,PSDB,2017-05-17,2017,1,0,0,1,1,1,91.796.875,0,1,DEM,0
4158,PL 7659/2017,2137924,DEM,2017-05-17,2017,0,1,0,0,0,0,5.859.375,0,1,DEM,1
4159,PL 7668/2017,2137967,PSDB,2017-05-17,2017,0,0,1,0,0,0,91.796.875,0,1,DEM,0
4160,PL 7667/2017,2137958,PR,2017-05-17,2017,0,0,1,0,0,0,72.265.625,1,0,DEM,0
4161,PL 7660/2017,2137925,DEM,2017-05-17,2017,0,0,0,1,0,0,5.859.375,0,1,DEM,1
4162,PL 7661/2017,2137926,DEM,2017-05-17,2017,0,0,0,1,0,0,5.859.375,0,1,DEM,1
4163,PL 7677/2017,2138529,PSDB,2017-05-18,2017,1,1,0,0,0,0,91.796.875,0,1,DEM,0
4164,PL 7678/2017,2138532,PP,2017-05-18,2017,0,0,0,1,0,1,5.078.125,0,0,DEM,0
4165,PL 7685/2017,2138676,DEM,2017-05-19,2017,1,0,0,0,0,0,5.859.375,0,1,DEM,1
4166,PL 7688/2017,2138723,PMDB,2017-05-22,2017,1,0,1,0,0,0,1.171.875,1,0,DEM,0
4167,PL 7691/2017,2138729,PSDB,2017-05-23,2017,0,0,0,1,0,0,91.796.875,0,1,DEM,0
4168,PL 7692/2017,2138730,PSDB,2017-05-23,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4169,PL 7693/2017,2138834,PSDB,2017-05-23,2017,1,0,1,0,0,0,91.796.875,0,1,DEM,0
4170,PL 7695/2017,2138839,PSB,2017-05-23,2017,1,0,0,0,0,0,625,1,0,DEM,0
4171,PL 7697/2017,2138846,SD,2017-05-23,2017,1,1,0,0,0,0,2.734.375,1,0,DEM,0
4172,PL 7705/2017,2138915,PSB,2017-05-23,2017,0,1,0,0,0,0,625,1,0,DEM,0
4173,PL 7708/2017,2138931,PSDB,2017-05-23,2017,0,1,1,0,0,0,91.796.875,0,1,DEM,0
4174,PL 7710/2017,2138956,PTB,2017-05-23,2017,0,1,0,1,1,0,1.220.703.125,0,0,DEM,0
4175,PL 7694/2017,2138835,PSDB,2017-05-23,2017,0,0,1,0,0,0,91.796.875,0,1,DEM,0
4176,PL 7730/2017,2139144,REPUBLICANOS,2017-05-24,2017,0,1,0,0,0,0,4.296.875,1,0,DEM,0
4177,PL 7724/2017,2139072,PP,2017-05-24,2017,0,1,0,1,0,1,5.078.125,0,0,DEM,0
4178,PL 7717/2017,2139031,REPUBLICANOS,2017-05-24,2017,0,1,0,0,0,0,4.296.875,1,0,DEM,0
4179,PL 7715/2017,2138985,PROS,2017-05-24,2017,0,1,1,0,0,0,1.220.703.125,1,0,DEM,0
4180,PL 7743/2017,2139531,PMDB,2017-05-30,2017,0,1,0,1,0,0,1.171.875,1,0,DEM,0
4181,PL 7742/2017,2139508,PR,2017-05-30,2017,1,0,0,0,1,0,72.265.625,1,0,DEM,0
4182,PL 7749/2017,2139758,PSC,2017-05-31,2017,1,0,0,1,0,0,21.484.375,1,0,DEM,0
4183,PL 7752/2017,2139821,PT,2017-05-31,2017,0,1,0,0,0,1,111.328.125,1,0,DEM,0
4184,PL 7753/2017,2139827,PP,2017-05-31,2017,0,1,0,0,0,0,5.078.125,0,0,DEM,0
4185,PL 7754/2017,2139864,PP,2017-05-31,2017,1,1,0,0,0,0,5.078.125,0,0,DEM,0
4186,PL 7755/2017,2139869,PTB,2017-05-31,2017,0,0,0,1,0,0,1.220.703.125,0,0,DEM,0
4187,PL 7757/2017,2139906,PT,2017-05-31,2017,1,1,0,0,0,0,111.328.125,1,0,DEM,0
4188,PL 7758/2017,2139922,REPUBLICANOS,2017-05-31,2017,1,1,0,0,1,0,4.296.875,1,0,DEM,0
4189,PL 7767/2017,2139941,SD,2017-05-31,2017,0,0,1,0,0,0,2.734.375,1,0,DEM,0
4190,PL 7770/2017,2139948,REDE,2017-05-31,2017,0,1,1,0,0,0,78.125,0,1,DEM,0
4191,PL 7775/2017,2140035,PHS,2017-06-01,2017,1,0,0,0,1,0,13.671.875,0,0,DEM,0
4192,PL 7776/2017,2140049,PSDB,2017-06-01,2017,0,1,0,1,0,0,91.796.875,0,1,DEM,0
4193,PL 7774/2017,2140033,PT,2017-06-01,2017,0,0,1,0,0,0,111.328.125,1,0,DEM,0
4194,PL 7772/2017,2139960,PPS,2017-06-01,2017,0,1,0,0,0,1,17.578.125,0,1,DEM,0
4195,PL 7777/2017,2140053,PMDB,2017-06-01,2017,0,0,0,1,0,0,1.171.875,1,0,DEM,0
4196,PL 7796/2017,2140358,PSD,2017-06-06,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4197,PL 7815/2017,2140432,PT,2017-06-06,2017,0,0,1,1,0,0,111.328.125,1,0,DEM,0
4198,PL 7814/2017,2140403,PSDB,2017-06-06,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4199,PL 7790/2017,2140349,PSD,2017-06-06,2017,0,1,0,1,1,0,7.421.875,1,0,DEM,0
4200,PL 7795/2017,2140357,PSD,2017-06-06,2017,1,0,0,1,0,0,7.421.875,1,0,DEM,0
4201,PL 7797/2017,2140359,PSD,2017-06-06,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4202,PL 7806/2017,2140370,PSD,2017-06-06,2017,1,0,1,0,1,0,7.421.875,1,0,DEM,0
4203,PL 7799/2017,2140362,PSD,2017-06-06,2017,0,0,1,1,0,0,7.421.875,1,0,DEM,0
4204,PL 7801/2017,2140365,PSD,2017-06-06,2017,0,1,1,0,0,0,7.421.875,1,0,DEM,0
4205,PL 7803/2017,2140367,PSD,2017-06-06,2017,1,0,0,0,0,0,7.421.875,1,0,DEM,0
4206,PL 7802/2017,2140366,PSD,2017-06-06,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4207,PL 7808/2017,2140372,PSD,2017-06-06,2017,1,0,1,0,0,0,7.421.875,1,0,DEM,0
4208,PL 7809/2017,2140374,PSD,2017-06-06,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4209,PL 7810/2017,2140375,PSD,2017-06-06,2017,1,0,0,0,1,0,7.421.875,1,0,DEM,0
4210,PL 7807/2017,2140371,PSD,2017-06-06,2017,0,0,0,1,1,0,7.421.875,1,0,DEM,0
4211,PL 7798/2017,2140361,PSD,2017-06-06,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4212,PL 7820/2017,2140480,REPUBLICANOS,2017-06-07,2017,0,1,0,1,0,0,4.296.875,1,0,DEM,0
4213,PL 7840/2017,2141041,PMDB,2017-06-08,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4214,PL 7843/2017,2141142,REDE,2017-06-12,2017,1,0,0,0,0,1,78.125,0,1,DEM,0
4215,PL 7874/2017,2141477,PMDB,2017-06-13,2017,0,0,1,0,0,1,1.171.875,1,0,DEM,0
4216,PL 7861/2017,2141354,DEM,2017-06-13,2017,1,1,0,0,1,0,5.859.375,0,1,DEM,1
4217,PL 7850/2017,2141262,PDT,2017-06-13,2017,1,0,0,0,0,0,41.015.625,1,0,DEM,0
4218,PL 7860/2017,2141353,DEM,2017-06-13,2017,1,0,1,0,0,0,5.859.375,0,1,DEM,1
4219,PL 7855/2017,2141342,PSDB,2017-06-13,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4220,PL 7859/2017,2141352,DEM,2017-06-13,2017,0,1,0,0,0,0,5.859.375,0,1,DEM,1
4221,PL 7849/2017,2141261,PDT,2017-06-13,2017,1,0,0,0,0,0,41.015.625,1,0,DEM,0
4222,PL 7857/2017,2141350,DEM,2017-06-13,2017,0,1,1,0,0,0,5.859.375,0,1,DEM,1
4223,PL 7858/2017,2141351,DEM,2017-06-13,2017,1,0,1,1,0,0,5.859.375,0,1,DEM,1
4224,PL 7879/2017,2141578,DEM,2017-06-14,2017,0,0,1,0,0,1,5.859.375,0,1,DEM,1
4225,PL 7884/2017,2141639,PV,2017-06-14,2017,0,0,1,1,0,0,1.171.875,0,0,DEM,0
4226,PL 7908/2017,2141890,DEM,2017-06-20,2017,0,0,1,0,0,0,5.859.375,0,1,DEM,1
4227,PL 7904/2017,2141885,DEM,2017-06-20,2017,0,1,0,0,0,0,5.859.375,0,1,DEM,1
4228,PL 7913/2017,2141936,SD,2017-06-20,2017,0,0,1,0,0,0,2.734.375,1,0,DEM,0
4229,PL 7914/2017,2141937,REPUBLICANOS,2017-06-20,2017,0,0,1,0,0,0,4.296.875,1,0,DEM,0
4230,PL 7916/2017,2141941,PV,2017-06-20,2017,0,0,0,1,0,0,1.171.875,0,0,DEM,0
4231,PL 7917/2017,2141969,PMDB,2017-06-20,2017,1,0,1,0,1,0,1.171.875,1,0,DEM,0
4232,PL 7919/2017,2141983,PSC,2017-06-20,2017,1,0,1,0,0,0,21.484.375,1,0,DEM,0
4233,PL 7888/2017,2141738,PODE,2017-06-20,2017,0,0,0,1,0,0,3.125,0,1,DEM,0
4234,PL 7896/2017,2141804,PR,2017-06-20,2017,0,1,0,1,0,0,72.265.625,1,0,DEM,0
4235,PL 7899/2017,2141814,PSD,2017-06-20,2017,1,0,1,1,1,0,7.421.875,1,0,DEM,0
4236,PL 7922/2017,2142128,PSC,2017-06-21,2017,1,0,0,0,0,0,21.484.375,1,0,DEM,0
4237,PL 7923/2017,2142174,PMDB,2017-06-21,2017,1,0,0,1,1,0,1.171.875,1,0,DEM,0
4238,PL 7954/2017,2142690,PMDB,2017-06-27,2017,0,1,0,0,0,0,1.171.875,1,0,DEM,0
4239,PL 7948/2017,2142656,PODE,2017-06-27,2017,0,0,1,0,0,0,3.125,0,1,DEM,0
4240,PL 7943/2017,2142636,SD,2017-06-27,2017,1,1,0,0,0,0,2.734.375,1,0,DEM,0
4241,PL 7937/2017,2142615,PSDB,2017-06-27,2017,1,0,0,0,1,0,91.796.875,0,1,DEM,0
4242,PL 7935/2017,2142532,PCDOB,2017-06-27,2017,0,1,0,1,0,0,234.375,1,0,DEM,0
4243,PL 7929/2017,2142488,PR,2017-06-27,2017,1,0,0,0,1,0,72.265.625,1,0,DEM,0
4244,PL 7945/2017,2142638,PP,2017-06-27,2017,1,0,1,0,1,0,5.078.125,0,0,DEM,0
4245,PL 7939/2017,2142619,PMDB,2017-06-27,2017,1,1,0,0,1,0,1.171.875,1,0,DEM,0
4246,PL 7957/2017,2142709,PT,2017-06-28,2017,0,1,0,0,0,0,111.328.125,1,0,DEM,0
4247,PL 7959/2017,2142737,PSD,2017-06-28,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4248,PL 7961/2017,2142763,PSDB,2017-06-28,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4249,PL 7965/2017,2142799,PMDB,2017-06-28,2017,0,0,0,1,0,0,1.171.875,1,0,DEM,0
4250,PL 7969/2017,2142867,PR,2017-06-28,2017,0,1,0,1,0,0,72.265.625,1,0,DEM,0
4251,PL 7974/2017,2142910,PR,2017-06-28,2017,0,0,0,1,0,0,72.265.625,1,0,DEM,0
4252,PL 7975/2017,2142912,PR,2017-06-28,2017,1,1,0,0,1,0,72.265.625,1,0,DEM,0
4253,PL 7977/2017,2142944,PMDB,2017-06-28,2017,0,1,0,1,0,0,1.171.875,1,0,DEM,0
4254,PL 7981/2017,2143007,PT,2017-06-28,2017,0,1,0,0,0,1,111.328.125,1,0,DEM,0
4255,PL 7985/2017,2143161,PSDB,2017-06-29,2017,0,0,0,1,0,0,91.796.875,0,1,DEM,0
4256,PL 7996/2017,2143479,PCDOB,2017-07-04,2017,0,0,0,1,1,0,234.375,1,0,DEM,0
4257,PL 8010/2017,2143624,SD,2017-07-04,2017,0,1,0,0,0,0,2.734.375,1,0,DEM,0
4258,PL 8002/2017,2143528,PSD,2017-07-04,2017,0,1,1,0,0,0,7.421.875,1,0,DEM,0
4259,PL 8000/2017,2143525,PSDB,2017-07-04,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4260,PL 7991/2017,2143359,PODE,2017-07-04,2017,0,0,0,1,1,0,3.125,0,1,DEM,0
4261,PL 8014/2017,2143673,PSD,2017-07-05,2017,0,0,0,1,1,0,7.421.875,1,0,DEM,0
4262,PL 8036/2017,2143904,PMDB,2017-07-05,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4263,PL 8037/2017,2143905,PMDB,2017-07-05,2017,1,0,0,1,0,0,1.171.875,1,0,DEM,0
4264,PL 8015/2017,2143674,PSD,2017-07-05,2017,0,1,0,0,0,0,7.421.875,1,0,DEM,0
4265,PL 8031/2017,2143815,PR,2017-07-05,2017,1,0,0,1,0,0,72.265.625,1,0,DEM,0
4266,PL 8028/2017,2143803,PP,2017-07-05,2017,0,1,1,0,0,0,5.078.125,0,0,DEM,0
4267,PL 8030/2017,2143806,PSD,2017-07-05,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4268,PL 8038/2017,2143906,PMDB,2017-07-05,2017,1,0,0,1,0,0,1.171.875,1,0,DEM,0
4269,PL 8026/2017,2143783,PPS,2017-07-05,2017,0,1,0,1,0,0,17.578.125,0,1,DEM,0
4270,PL 8020/2017,2143696,REPUBLICANOS,2017-07-05,2017,0,1,0,0,0,0,4.296.875,1,0,DEM,0
4271,PL 8017/2017,2143678,SD,2017-07-05,2017,1,0,1,0,0,0,2.734.375,1,0,DEM,0
4272,PL 8011/2017,2143670,PSD,2017-07-05,2017,1,1,0,0,0,0,7.421.875,1,0,DEM,0
4273,PL 8013/2017,2143672,PSD,2017-07-05,2017,0,0,1,0,0,0,7.421.875,1,0,DEM,0
4274,PL 8027/2017,2143793,PSB,2017-07-05,2017,1,0,0,0,1,0,625,1,0,DEM,0
4275,PL 8050/2017,2144168,PMDB,2017-07-06,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4276,PL 8054/2017,2144197,PMDB,2017-07-06,2017,0,0,0,1,0,0,1.171.875,1,0,DEM,0
4277,PL 8079/2017,2144839,PSB,2017-07-11,2017,0,1,0,0,0,0,625,1,0,DEM,0
4278,PL 8078/2017,2144832,PR,2017-07-11,2017,0,0,1,0,0,0,72.265.625,1,0,DEM,0
4279,PL 8074/2017,2144822,SD,2017-07-11,2017,0,0,1,0,0,0,2.734.375,1,0,DEM,0
4280,PL 8075/2017,2144823,SD,2017-07-11,2017,1,0,1,0,0,0,2.734.375,1,0,DEM,0
4281,PL 8063/2017,2144687,PHS,2017-07-11,2017,1,0,0,0,0,0,13.671.875,0,0,DEM,0
4282,PL 8070/2017,2144789,PSD,2017-07-11,2017,0,1,0,0,0,0,7.421.875,1,0,DEM,0
4283,PL 8069/2017,2144777,PDT,2017-07-11,2017,0,0,1,0,0,0,41.015.625,1,0,DEM,0
4284,PL 8061/2017,2144682,PHS,2017-07-11,2017,0,1,0,0,0,1,13.671.875,0,0,DEM,0
4285,PL 8072/2017,2144820,SD,2017-07-11,2017,0,0,1,0,0,0,2.734.375,1,0,DEM,0
4286,PL 8095/2017,2145188,PPS,2017-07-12,2017,0,0,1,1,0,0,17.578.125,0,1,DEM,0
4287,PL 8087/2017,2145007,PSDB,2017-07-12,2017,0,1,0,0,0,0,91.796.875,0,1,DEM,0
4288,PL 8101/2017,2145281,PMDB,2017-07-13,2017,0,1,0,0,0,0,1.171.875,1,0,DEM,0
4289,PL 8100/2017,2145280,PMDB,2017-07-13,2017,0,1,0,0,0,0,1.171.875,1,0,DEM,0
4290,PL 8104/2017,2145314,PMDB,2017-07-13,2017,0,1,0,1,0,0,1.171.875,1,0,DEM,0
4291,PL 8097/2017,2145255,DEM,2017-07-13,2017,1,0,0,0,0,0,5.859.375,0,1,DEM,1
4292,PL 8113/2017,2145976,REPUBLICANOS,2017-08-01,2017,1,1,0,0,1,0,4.296.875,1,0,DEM,0
4293,PL 8115/2017,2145989,PSD,2017-08-01,2017,0,1,0,1,1,0,7.421.875,1,0,DEM,0
4294,PL 8122/2017,2146073,PT,2017-08-01,2017,1,0,0,1,1,0,111.328.125,1,0,DEM,0
4295,PL 8124/2017,2146089,PP,2017-08-01,2017,0,0,1,0,0,0,5.078.125,0,0,DEM,0
4296,PL 8127/2017,2146096,PSDB,2017-08-01,2017,1,0,1,0,0,0,91.796.875,0,1,DEM,0
4297,PL 8128/2017,2146103,SD,2017-08-01,2017,0,1,0,0,0,0,2.734.375,1,0,DEM,0
4298,PL 8129/2017,2146108,PSD,2017-08-01,2017,0,1,0,1,0,0,7.421.875,1,0,DEM,0
4299,PL 8130/2017,2146109,PSDB,2017-08-01,2017,0,0,0,1,0,0,91.796.875,0,1,DEM,0
4300,PL 8131/2017,2146110,PT,2017-08-01,2017,0,1,0,0,0,1,111.328.125,1,0,DEM,0
4301,PL 8152/2017,2146235,PSDB,2017-08-02,2017,1,0,0,0,1,0,91.796.875,0,1,DEM,0
4302,PL 8144/2017,2146195,PMDB,2017-08-02,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4303,PL 8142/2017,2146192,PROS,2017-08-02,2017,1,0,0,0,0,0,1.220.703.125,1,0,DEM,0
4304,PL 8143/2017,2146194,PMDB,2017-08-02,2017,0,1,0,1,0,0,1.171.875,1,0,DEM,0
4305,PL 8140/2017,2146183,PDT,2017-08-02,2017,0,1,0,0,0,0,41.015.625,1,0,DEM,0
4306,PL 8141/2017,2146191,PR,2017-08-02,2017,0,0,1,0,0,0,72.265.625,1,0,DEM,0
4307,PL 8135/2017,2146150,PHS,2017-08-02,2017,1,0,1,0,0,0,13.671.875,0,0,DEM,0
4308,PL 8136/2017,2146151,PHS,2017-08-02,2017,0,0,1,0,0,0,13.671.875,0,0,DEM,0
4309,PL 8169/2017,2146389,PSD,2017-08-03,2017,0,1,0,0,0,0,7.421.875,1,0,DEM,0
4310,PL 8171/2017,2146400,PDT,2017-08-03,2017,0,1,0,0,0,0,41.015.625,1,0,DEM,0
4311,PL 8173/2017,2146546,PMDB,2017-08-03,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4312,PL 8174/2017,2146547,PMDB,2017-08-03,2017,0,0,1,0,0,0,1.171.875,1,0,DEM,0
4313,PL 8159/2017,2146299,PSD,2017-08-03,2017,1,0,0,0,1,0,7.421.875,1,0,DEM,0
4314,PL 8175/2017,2146599,PMDB,2017-08-07,2017,0,1,0,0,0,1,1.171.875,1,0,DEM,0
4315,PL 8178/2017,2146707,PSDB,2017-08-08,2017,0,0,0,1,1,0,91.796.875,0,1,DEM,0
4316,PL 8182/2017,2146747,PT,2017-08-08,2017,0,1,0,0,0,0,111.328.125,1,0,DEM,0
4317,PL 8225/2017,2147153,DEM,2017-08-09,2017,0,1,0,0,0,0,5.859.375,0,1,DEM,1
4318,PL 8223/2017,2147150,DEM,2017-08-09,2017,0,0,1,0,0,0,5.859.375,0,1,DEM,1
4319,PL 8221/2017,2147147,DEM,2017-08-09,2017,1,0,1,0,1,0,5.859.375,0,1,DEM,1
4320,PL 8233/2017,2147201,PSD,2017-08-09,2017,0,1,0,0,0,0,7.421.875,1,0,DEM,0
4321,PL 8224/2017,2147151,DEM,2017-08-09,2017,0,0,0,1,0,0,5.859.375,0,1,DEM,1
4322,PL 8236/2017,2147204,PSD,2017-08-09,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4323,PL 8240/2017,2147241,PMDB,2017-08-09,2017,0,1,0,0,0,1,1.171.875,1,0,DEM,0
4324,PL 8237/2017,2147236,PMDB,2017-08-09,2017,0,0,0,1,0,0,1.171.875,1,0,DEM,0
4325,PL 8226/2017,2147154,DEM,2017-08-09,2017,0,0,1,0,0,0,5.859.375,0,1,DEM,1
4326,PL 8235/2017,2147203,PSD,2017-08-09,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4327,PL 8217/2017,2147133,PSD,2017-08-09,2017,0,0,0,1,0,0,7.421.875,1,0,DEM,0
4328,PL 8231/2017,2147190,PP,2017-08-09,2017,0,1,1,0,0,0,5.078.125,0,0,DEM,0
4329,PL 8212/2017,2147087,PP,2017-08-09,2017,0,1,0,1,0,1,5.078.125,0,0,DEM,0
4330,PL 8200/2017,2147064,SD,2017-08-09,2017,0,0,1,0,0,0,2.734.375,1,0,DEM,0
4331,PL 8201/2017,2147065,SD,2017-08-09,2017,0,0,0,1,0,0,2.734.375,1,0,DEM,0
