nomeProposicao,idProposicao,partidoAutor,DataApresentacao,VirouLei,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos
PL 9518/2018,2167795,PT        ,07/02/2018,0,0,0,1,1,0
PL 9514/2018,2167791,PMDB      ,07/02/2018,0,0,1,0,0,0
PL 9509/2018,2167757,PSDB      ,07/02/2018,0,0,0,0,1,0
PL 9510/2018,2167770,PP        ,07/02/2018,0,0,0,0,1,1
PL 9492/2018,2167725,PSDB      ,06/02/2018,0,1,0,1,0,0
PL 9491/2018,2167723,PR        ,06/02/2018,0,0,0,1,0,0
PL 9489/2018,2167721,PR        ,06/02/2018,0,0,0,1,0,0
PL 9487/2018,2167719,PR        ,06/02/2018,0,0,0,1,0,0
PL 9485/2018,2167717,PR        ,06/02/2018,0,0,0,1,0,0
PL 9482/2018,2167707,PRB       ,06/02/2018,0,0,1,0,1,0
PL 9483/2018,2167714,PP        ,06/02/2018,0,0,1,0,1,0
PL 9476/2018,2167687,PSDB      ,06/02/2018,0,1,0,0,0,0
PL 9474/2018,2167682,PT        ,06/02/2018,1,0,1,0,0,0
PL 9472/2018,2167680,PSD       ,06/02/2018,0,0,1,0,0,0
PL 9468/2018,2167629,PP        ,06/02/2018,1,0,1,1,0,0
PL 9464/2018,2167603,PSDB      ,05/02/2018,0,0,0,0,1,0
PL 9681/2018,2168691,PROS      ,01/03/2018,0,0,1,0,0,0
PL 9652/2018,2168556,PSD       ,28/02/2018,0,1,0,0,0,0
PL 9831/2018,2169752,PSD       ,20/03/2018,0,1,1,0,0,1
PL 6603/2019,2235985,NOVO      ,19/12/2019,0,0,1,0,1,0
PL 6533/2019,2234680,DEM       ,17/12/2019,0,1,1,0,0,0
PL 6523/2019,2234652,REPUBLIC  ,17/12/2019,0,0,1,1,0,0
PL 6521/2019,2234638,PSDB      ,17/12/2019,0,0,0,1,0,0
PL 6519/2019,2234629,CIDADANIA ,17/12/2019,0,1,1,0,0,1
PL 6513/2019,2234609,MDB       ,17/12/2019,0,1,0,0,1,1
PL 6496/2019,2234556,DEM       ,17/12/2019,0,0,0,0,1,0
PL 6487/2019,2234453,PSB       ,17/12/2019,1,0,1,0,0,0
PL 6494/2019,2234538,PSB       ,17/12/2019,1,0,1,1,0,0
PL 6464/2019,2234339,PSDB      ,17/12/2019,0,0,1,0,0,0
PL 6459/2019,2234232,PSL       ,16/12/2019,0,1,0,0,0,1
PL 6444/2019,2234092,REPUBLIC  ,16/12/2019,0,0,0,1,0,0
PL 6412/2019,2233785,PODE      ,11/12/2019,0,1,0,0,1,1
PL 6379/2019,2233401,PT        ,10/12/2019,1,0,1,0,0,0
PL 6374/2019,2233376,PP        ,10/12/2019,0,0,1,1,0,0
PL 6371/2019,2233358,PP        ,10/12/2019,0,0,0,1,0,0
PL 6367/2019,2233339,MDB       ,10/12/2019,0,1,0,0,0,1
PL 6355/2019,2233138,PSOL      ,10/12/2019,0,1,1,0,0,0
PL 3260/2019,2233480,PSDB      ,10/12/2019,0,0,1,1,0,0
PL 5183/2019,2233458,PSB       ,10/12/2019,0,0,1,0,0,0
PL 6383/2019 (Nº Anterior: PLS 355/2017),2233469,PT        ,10/12/2019,1,0,1,0,0,0
PL 6340/2019,2233060,PROS      ,10/12/2019,0,0,1,1,0,0
PL 6333/2019,2232950,SOLIDARI  ,09/12/2019,0,0,0,1,0,0
PL 6332/2019,2232949,SOLIDARI  ,09/12/2019,0,1,1,1,0,0
PL 6328/2019,2232893,PSDB      ,09/12/2019,1,0,1,0,0,0
PL 6317/2019,2232440,PATRIOTA  ,05/12/2019,0,0,1,0,0,0
PL 6311/2019,2232234,CIDADANIA ,04/12/2019,0,1,0,1,0,0
PL 6308/2019,2232230,PATRIOTA  ,04/12/2019,0,0,1,0,0,0
PL 6301/2019,2232192,PSL       ,04/12/2019,0,1,0,0,1,1
PL 6298/2019,2232122,MDB       ,04/12/2019,1,1,0,1,0,0
PL 6294/2019,2231998,DEM       ,04/12/2019,1,0,1,0,0,0
PL 6293/2019,2231997,PODE      ,04/12/2019,0,0,0,0,1,1
PL 6279/2019,2231851,PSL       ,04/12/2019,1,1,1,0,0,0
PL 6265/2019,2231704,PSB       ,03/12/2019,0,0,1,1,0,0
PL 6237/2019,2231092,PSC       ,27/11/2019,0,0,0,0,1,0
PL 6235/2019,2231085,MDB       ,27/11/2019,0,0,0,1,1,0
PL 6219/2019,2230964,PSOL      ,27/11/2019,0,0,1,1,1,0
PL 6210/2019,2230961,PT        ,27/11/2019,0,1,0,1,0,0
PL 6189/2019,2230890,PATRIOTA  ,27/11/2019,0,0,1,0,0,0
PL 6188/2019,2230887,DEM       ,27/11/2019,0,0,1,0,0,0
PL 6165/2019,2230666,PT        ,26/11/2019,0,1,0,1,0,0
PL 6157/2019,2230620,PP        ,26/11/2019,0,1,0,0,0,0
PL 6156/2019,2230617,PL        ,26/11/2019,0,0,0,0,1,1
PL 6139/2019,2230532,CIDADANIA ,26/11/2019,0,1,1,0,0,0
PL 6138/2019,2230531,CIDADANIA ,26/11/2019,0,0,0,1,0,0
PL 6112/2019,2230226,PSDB      ,20/11/2019,0,0,1,0,0,0
PL 6111/2019,2230225,PSL       ,20/11/2019,0,0,0,1,0,0
PL 6088/2019,2230142,PP        ,20/11/2019,0,0,0,0,1,0
PL 6080/2019,2230069,PT        ,20/11/2019,0,0,0,1,1,1
PL 6075/2019,2230035,DEM       ,20/11/2019,0,0,1,0,0,0
PL 6072/2019,2230008,PDT       ,20/11/2019,0,0,1,0,0,0
PL 6060/2019,2229910,PT        ,19/11/2019,0,0,0,1,0,0
PL 636/2019,2229868,PL        ,19/11/2019,1,0,1,0,0,0
PL 6012/2019 (Nº Anterior: PLS 36/2016),2229717,MDB       ,18/11/2019,1,1,1,0,0,0
PL 1927/2019,2229714,MDB       ,18/11/2019,1,0,1,0,0,0
PL 6008/2019 (Nº Anterior: PLS 144/2017),2229712,MDB       ,18/11/2019,0,0,0,1,0,0
PL 1369/2019,2229558,PSB       ,12/11/2019,1,0,0,1,0,0
PL 6001/2019 (Nº Anterior: PLS 412/2018),2229557,MDB       ,12/11/2019,0,0,1,1,0,0
PL 3789/2019,2229554,PODE      ,12/11/2019,1,0,1,1,0,0
PL 548/2019,2229553,PSL       ,12/11/2019,1,0,0,1,0,0
PL 3706/2019,2229551,PSD       ,12/11/2019,1,0,0,1,0,0
PL 1056/2019,2229549,PT        ,12/11/2019,0,0,1,0,0,0
PL 5999/2019 (Nº Anterior: PLS 39/2017),2229548,PV        ,12/11/2019,1,0,0,0,1,0
PL 5992/2019,2229528,PSDB      ,12/11/2019,0,0,0,1,1,1
PL 5974/2019,2229473,PV        ,12/11/2019,0,0,0,1,1,0
PL 5966/2019,2229410,PSB       ,12/11/2019,0,1,0,0,1,1
PL 1615/2019,2229141,PT        ,07/11/2019,1,0,0,1,0,0
PL 4034/2019,2229140,PSDB      ,07/11/2019,1,0,1,1,0,0
PL 5916/2019,2228948,PSL       ,06/11/2019,0,0,0,1,1,0
PL 5911/2019,2228930,PT        ,06/11/2019,0,1,1,0,0,1
PL 5883/2019,2228706,SOLIDARI  ,06/11/2019,0,0,1,0,0,0
PL 5878/2019,2228681,PP        ,06/11/2019,0,0,0,0,1,1
PL 5850/2019,2228402,PSB       ,05/11/2019,0,0,1,1,1,0
PL 5861/2019,2228343,PSL       ,05/11/2019,0,0,0,1,0,0
PL 5860/2019,2228341,PSL       ,05/11/2019,0,0,1,0,0,0
PL 5855/2019,2228311,PSL       ,05/11/2019,0,0,0,1,0,0
PL 5852/2019,2228282,PATRIOTA  ,05/11/2019,0,0,1,0,0,0
PL 5839/2019,2228219,PT        ,05/11/2019,0,0,0,0,1,0
PL 5838/2019,2228217,PT        ,05/11/2019,1,0,1,0,0,0
PL 5829/2019,2228151,REPUBLIC  ,05/11/2019,1,0,0,0,1,1
PL 5826/2019,2228136,DEM       ,05/11/2019,1,0,0,0,1,0
PL 5823/2019,2228132,DEM       ,05/11/2019,0,0,0,1,1,0
PL 5815/2019,2227917,CIDADANIA ,31/10/2019,1,0,1,0,1,0
PL 5803/2019,2227858,PSDB      ,31/10/2019,0,0,1,0,0,0
PL 5783/2019,2227749,PDT       ,30/10/2019,0,0,1,0,1,0
PL 5765/2019,2227729,PDT       ,30/10/2019,0,0,1,0,1,0
PL 5760/2019,2227702,MDB       ,30/10/2019,0,0,0,1,1,0
PL 5757/2019,2227688,PDT       ,30/10/2019,0,0,1,0,0,0
PL 5747/2019,2227626,PTB       ,30/10/2019,0,1,0,0,0,0
PL 5733/2019,2227433,PODE      ,29/10/2019,0,0,1,0,0,0
PL 5711/2019,2227279,PSB       ,29/10/2019,0,0,1,0,0,0
PL 5710/2019,2227268,PSB       ,29/10/2019,0,0,0,0,1,0
PL 5688/2019,2227043,PSL       ,24/10/2019,0,1,0,1,0,0
PL 5685/2019,2227039,PSL       ,24/10/2019,0,0,0,1,0,0
PL 1389/2019,2229927,PP        ,19/11/2019,1,0,1,0,0,0
PL 5646/2019,2226754,REPUBLIC  ,23/10/2019,0,0,0,1,0,0
PL 5632/2019,2226703,REPUBLIC  ,23/10/2019,0,0,1,0,1,1
PL 5631/2019,2226699,CIDADANIA ,23/10/2019,0,0,0,1,1,0
PL 5625/2019,2226442,PSL       ,23/10/2019,0,0,1,1,0,0
PL 5619/2019,2226374,PDT       ,22/10/2019,0,0,0,0,1,1
PL 5597/2019,2226198,PSL       ,22/10/2019,0,0,1,0,0,0
PL 5583/2019,2226027,SOLIDARI  ,21/10/2019,0,0,1,0,1,0
PL 5579/2019,2225963,PDT       ,18/10/2019,0,1,0,0,0,1
PL 5560/2019,2225708,PSC       ,16/10/2019,0,1,0,0,0,1
PL 5551/2019,2225606,PTB       ,16/10/2019,0,0,0,0,1,0
PL 5534/2019,2225399,PT        ,15/10/2019,0,1,0,0,0,0
PL 5527/2019,2225333,PT        ,15/10/2019,0,0,1,0,0,0
PL 5514/2019,2225291,PSL       ,15/10/2019,1,0,1,0,0,0
PL 5511/2019,2225234,REPUBLIC  ,15/10/2019,0,0,0,1,0,0
PL 5509/2019,2225223,PDT       ,15/10/2019,0,0,1,1,0,0
PL 5498/2019,2225001,CIDADANIA ,10/10/2019,0,0,1,0,0,0
PL 5497/2019,2224999,CIDADANIA ,10/10/2019,1,0,1,0,0,0
PL 5480/2019,2224766,PSL       ,09/10/2019,0,1,0,1,0,0
PL 5478/2019,2224754,PSDB      ,09/10/2019,1,1,0,0,1,1
PL 5479/2019,2224755,PDT       ,09/10/2019,1,1,0,0,0,1
PL 5474/2019,2224730,PT        ,09/10/2019,0,0,1,1,0,0
PL 5466/2019,2224662,REDE      ,09/10/2019,1,0,1,1,0,0
PL 5419/2019,2224318,PL        ,08/10/2019,0,0,0,1,0,0
PL 5407/2019,2224270,PTB       ,08/10/2019,1,0,1,0,0,0
PL 5403/2019,2224235,PDT       ,08/10/2019,0,0,0,1,0,0
PL 5394/2019,2224191,PSB       ,08/10/2019,0,0,0,0,1,0
PL 5385/2019,2223951,NOVO      ,03/10/2019,1,0,0,1,0,0
PL 5358/2019,2223687,PSB       ,02/10/2019,0,0,0,1,1,0
PL 5319/2019,2222806,PDT       ,01/10/2019,0,0,0,1,0,0
PL 5308/2019,2222727,PSDB      ,01/10/2019,0,0,0,0,1,1
PL 5293/2019,2222628,PSD       ,01/10/2019,0,0,0,0,1,1
PL 5257/2019,2222070,PSDB      ,25/09/2019,0,1,0,0,0,0
PL 5246/2019,2222006,PSD       ,25/09/2019,0,0,0,0,1,0
PL 5236/2019,2221934,REPUBLIC  ,25/09/2019,0,1,0,0,0,1
PL 5197/2019,2221581,PL        ,24/09/2019,0,0,0,1,0,0
PL 5195/2019,2221576,PSL       ,24/09/2019,0,0,0,1,0,0
PL 5177/2019,2221373,PSC       ,19/09/2019,1,0,1,0,0,0
PL 5166/2019,2221168,PSD       ,19/09/2019,1,1,1,0,0,1
PL 5165/2019,2221141,PT        ,18/09/2019,0,1,0,0,0,1
PL 5156/2019,2220986,PV        ,18/09/2019,0,0,1,0,0,0
PL 5132/2019,2220756,PSL       ,18/09/2019,0,0,0,1,0,0
PL 5126/2019,2220691,PV        ,17/09/2019,0,0,0,1,0,0
PL 5119/2019,2220673,PTB       ,17/09/2019,0,0,1,0,0,0
PL 5114/2019,2220642,DEM       ,17/09/2019,1,0,1,0,0,0
PL 5092/2019,2220578,DEM       ,17/09/2019,0,1,0,1,0,0
PL 5066/2019,2220226,PSL       ,12/09/2019,0,1,0,0,0,0
PL 5056/2019,2220194,PSDB      ,12/09/2019,0,0,1,1,0,0
PL 5050/2019,2220155,PSL       ,12/09/2019,0,1,0,0,0,1
PL 2991/2019,2220036,MDB       ,11/09/2019,1,1,0,0,0,0
PL 5031/2019,2219936,AVANTE    ,11/09/2019,0,0,1,0,0,0
PL 4987/2019,2219786,MDB       ,11/09/2019,1,0,1,0,0,0
PL 4968/2019,2219676,PT        ,11/09/2019,1,0,1,0,0,0
PL 4944/2019,2219479,PSDB      ,10/09/2019,0,1,0,0,1,0
PL 4936/2019,2219446,PSL       ,10/09/2019,0,0,1,0,0,0
PL 4930/2019,2219421,PP        ,10/09/2019,0,0,0,1,0,0
PL 4928/2019,2219380,PSL       ,10/09/2019,0,0,0,1,0,0
PL 4905/2019,2219092,MDB       ,05/09/2019,0,0,1,0,0,0
PL 4899/2019,2218898,PL        ,05/09/2019,0,1,0,0,0,1
PL 4883/2019,2218750,PSL       ,04/09/2019,0,0,0,0,1,1
PL 4857/2019,2218543,DEM       ,03/09/2019,0,0,0,1,1,0
PL 4805/2019,2218250,REPUBLIC  ,03/09/2019,1,1,0,0,1,0
PL 4800/2019,2218211,PV        ,03/09/2019,0,1,0,0,0,0
PL 4797/2019,2218208,PV        ,03/09/2019,0,1,0,0,0,1
PL 4790/2019,2218200,PV        ,03/09/2019,0,1,0,1,0,0
PL 4769/2019,2217816,CIDADANIA ,29/08/2019,0,0,0,1,0,0
PL 4763/2019,2217784,PROS      ,28/08/2019,0,0,1,0,0,0
PL 4758/2019,2217765,PODE      ,28/08/2019,0,0,1,0,0,0
PL 4748/2019,2217641,PP        ,28/08/2019,0,0,0,1,0,0
PL 4745/2019,2217633,PP        ,28/08/2019,0,0,0,1,0,0
PL 4742/2019,2217575,PODE      ,28/08/2019,0,1,0,0,0,0
PL 4734/2019,2217475,REPUBLIC  ,27/08/2019,0,1,0,1,0,0
PL 4733/2019,2217472,PP        ,27/08/2019,0,0,1,0,1,1
PL 4730/2019,2217445,PSDB      ,27/08/2019,0,0,1,1,0,0
PL 4728/2019,2217431,PV        ,27/08/2019,0,0,0,1,1,0
PL 4702/2019,2217348,PODE      ,27/08/2019,0,1,0,0,0,1
PL 4669/2019,2216849,PDT       ,22/08/2019,0,0,1,0,0,0
PL 4632/2019,2216654,PP        ,21/08/2019,1,0,1,0,0,0
PL 4626/2019,2216609,PL        ,21/08/2019,0,0,1,0,0,0
PL 4624/2019,2216603,PSD       ,21/08/2019,0,0,0,0,1,0
PL 4622/2019,2216596,PTB       ,21/08/2019,0,0,0,1,0,0
PL 4589/2019,2216198,PTB       ,20/08/2019,0,1,0,1,0,0
PL 4588/2019,2216196,PT        ,20/08/2019,0,1,0,0,0,1
PL 4566/2019,2216105,PL        ,20/08/2019,0,1,0,0,0,1
PL 4557/2019,2215877,PSL       ,16/08/2019,0,0,0,1,0,0
PL 4555/2019,2215874,PSL       ,16/08/2019,0,0,0,1,0,0
PL 4546/2019,2215742,DEM       ,15/08/2019,0,0,0,1,0,0
PL 4544/2019,2215740,DEM       ,15/08/2019,0,0,0,1,1,0
PL 4540/2019,2215702,PRB       ,15/08/2019,0,0,1,0,0,0
PL 4530/2019,2215677,PP        ,15/08/2019,0,0,0,0,1,1
PL 4528/2019,2215661,PSD       ,15/08/2019,1,0,1,0,0,0
PL 4474/2019,2215129,PL        ,14/08/2019,0,1,0,1,0,0
PL 4472/2019,2215118,PSL       ,14/08/2019,0,0,0,0,1,0
PL 4441/2019,2214916,MDB       ,13/08/2019,0,1,0,0,0,1
PL 4407/2019,2214679,PL        ,13/08/2019,0,1,0,0,0,1
PL 4383/2019,2214421,NOVO      ,08/08/2019,0,0,0,1,0,0
PL 4378/2019,2214410,PSL       ,08/08/2019,0,0,0,1,0,0
PL 4377/2019,2214388,PTB       ,08/08/2019,0,1,0,1,0,1
PL 4365/2019,2214320,PSDB      ,08/08/2019,0,0,0,1,1,0
PL 4361/2019,2214293,PT        ,08/08/2019,0,0,1,1,0,0
PL 4353/2019,2214218,PSL       ,08/08/2019,0,0,0,0,1,0
PL 4332/2019,2214122,PRB       ,07/08/2019,0,1,0,1,0,1
PL 4331/2019,2214114,DEM       ,07/08/2019,0,0,0,1,1,0
PL 4320/2019,2214038,SOLIDARI  ,07/08/2019,0,1,1,1,0,0
PL 4319/2019,2214026,MDB       ,07/08/2019,1,0,1,0,0,0
PL 4318/2019,2214025,PRB       ,07/08/2019,0,0,0,1,0,0
PL 4296/2019,2213980,PSL       ,07/08/2019,0,1,0,1,0,0
PL 4284/2019,2213873,PSB       ,07/08/2019,1,0,1,0,0,0
PL 4270/2019,2213774,PSL       ,06/08/2019,0,0,0,1,1,0
PL 4262/2019,2213715,NOVO      ,06/08/2019,0,0,0,1,0,0
PL 4254/2019,2213555,PATRIOTA  ,06/08/2019,1,0,1,0,0,0
PL 4228/2019,2213419,PT        ,06/08/2019,0,0,1,0,1,0
PL 4223/2019,2213402,PROS      ,06/08/2019,0,1,0,0,0,0
PL 4221/2019,2213391,PP        ,06/08/2019,0,0,1,0,1,0
PL 4189/2019,2213247,PRB       ,02/08/2019,1,0,0,1,0,0
PL 4190/2019,2213263,PSB       ,05/08/2019,0,1,0,0,0,1
PL 4164/2019,2213219,PODE      ,02/08/2019,0,1,1,0,0,1
PL 4159/2019,2212927,PTB       ,24/07/2019,0,0,0,1,1,0
PL 4155/2019 (Nº Anterior: PLS 308/2018),2212911,DEM       ,22/07/2019,1,0,1,0,0,0
PL 598/2019,2212910,PSDB      ,22/07/2019,1,0,1,1,0,0
PL 693/2019,2212905,PL        ,22/07/2019,1,1,1,0,0,1
PL 4143/2019,2212485,PSDB      ,17/07/2019,0,1,1,0,1,0
PL 4121/2019,2212362,SOLIDARI  ,16/07/2019,1,1,0,0,0,0
PL 4109/2019,2212276,NOVO      ,15/07/2019,0,0,0,1,1,0
PL 4099/2019,2212201,DEM       ,12/07/2019,0,0,0,1,0,0
PL 4093/2019,2212180,PSOL      ,12/07/2019,0,0,0,0,1,0
PL 4063/2019,2212011,PSL       ,11/07/2019,0,0,0,1,1,0
PL 4061/2019,2212006,PODE      ,11/07/2019,0,1,0,0,0,1
PL 4002/2019,2211752,PSB       ,10/07/2019,0,0,1,1,0,0
PL 3999/2019,2211710,PSD       ,10/07/2019,0,0,0,0,1,1
PL 3998/2019,2211703,PSL       ,10/07/2019,0,0,1,0,0,0
PL 3936/2019,2211409,PSB       ,09/07/2019,1,0,1,0,0,0
PL 3934/2019,2211373,PRB       ,09/07/2019,0,1,0,0,0,1
PL 3933/2019,2211367,PSL       ,09/07/2019,0,0,1,1,0,0
PL 3930/2019,2211325,PSB       ,08/07/2019,0,1,0,0,1,1
PL 4509/2019,2215300,MDB       ,14/08/2019,0,1,0,0,0,1
PL 3927/2019,2211310,PSL       ,08/07/2019,0,0,0,1,0,0
PL 684/2019,2211302,PL        ,08/07/2019,0,0,1,0,0,0
PL 3921/2019,2211347,PT        ,08/07/2019,0,0,0,1,0,0
PL 3919/2019,2211293,PROS      ,08/07/2019,0,1,1,0,0,1
PL 3908/2019,2211049,DEM       ,04/07/2019,0,0,0,0,1,1
PL 3899/2019,2210925,PL        ,04/07/2019,0,0,1,0,0,0
PL 3881/2019,2210892,PSDB      ,04/07/2019,0,0,0,0,1,1
PL 3854/2019,2210538,PDT       ,03/07/2019,0,0,1,0,0,0
PL 3715/2019,2210523,DEM       ,03/07/2019,1,1,0,0,0,0
PL 3852/2019,2210506,DEM       ,03/07/2019,0,1,0,1,0,0
PL 3830/2019,2210264,PSL       ,02/07/2019,0,0,0,0,1,1
PL 3819/2019,2210142,PRB       ,02/07/2019,0,1,1,0,0,1
PL 3811/2019,2210127,PT        ,02/07/2019,1,0,1,0,0,0
PL 3794/2019,2210097,PL        ,02/07/2019,0,0,1,0,1,0
PL 3793/2019,2210072,PT        ,02/07/2019,0,0,0,1,1,0
PL 3792/2019,2210071,PT        ,02/07/2019,1,0,0,1,1,0
PL 3779/2019,2209891,PSDB      ,27/06/2019,0,0,0,1,0,0
PL 3773/2019,2209792,PSDB      ,27/06/2019,0,0,0,0,1,1
PL 3770/2019,2209767,PL        ,27/06/2019,0,0,1,0,0,0
PL 3745/2019,2209603,PT        ,26/06/2019,0,0,1,0,1,0
PL 3721/2019,2209343,PT        ,25/06/2019,0,0,0,1,0,0
PL 3720/2019,2209329,PSL       ,25/06/2019,0,0,1,0,0,0
PL 3714/2019,2209304,PSD       ,25/06/2019,0,0,0,0,1,1
PL 3702/2019,2209143,PP        ,25/06/2019,0,1,0,1,0,0
PL 3664/2019,2208909,PSL       ,19/06/2019,0,0,1,0,0,0
PL 3652/2019,2208744,PL        ,19/06/2019,0,1,0,0,1,0
PL 3651/2019,2208718,PT        ,19/06/2019,0,0,1,0,0,0
PL 1669/2019,2208704,PSD       ,18/06/2019,1,0,1,0,0,0
PL 3646/2019 (Nº Anterior: PLS 72/2018),2208701,PT        ,18/06/2019,1,0,0,1,0,0
PL 3639/2019 (Nº Anterior: PLS 249/2018),2208691,DEM       ,18/06/2019,1,0,1,0,0,0
PL 3638/2019 (Nº Anterior: PLS 641/2015),2208690,PT        ,18/06/2019,1,0,1,0,0,0
PL 1539/2019,2208683,PODE      ,18/06/2019,1,0,1,0,0,0
PL 3632/2019,2208667,PT        ,18/06/2019,0,0,0,1,0,0
PL 3620/2019,2208625,PSD       ,18/06/2019,0,0,1,0,0,0
PL 3588/2019,2208496,PSL       ,18/06/2019,0,1,0,1,0,0
PL 3574/2019,2208370,PDT       ,17/06/2019,0,0,1,1,0,0
PL 3573/2019,2208369,PDT       ,17/06/2019,0,0,0,1,0,0
PL 3562/2019,2208323,PL        ,17/06/2019,0,0,1,0,0,0
PL 3555/2019,2208261,PRB       ,17/06/2019,0,1,0,0,0,0
PL 3544/2019,2208090,PSL       ,13/06/2019,0,0,0,1,0,0
PL 3507/2019,2207825,PTB       ,12/06/2019,0,0,0,0,1,0
PL 3496/2019,2207793,PT        ,12/06/2019,0,1,0,1,0,1
PL 3487/2019,2207729,PRB       ,12/06/2019,0,1,0,0,0,0
PL 3484/2019,2207717,PSL       ,12/06/2019,0,0,0,1,0,0
PL 3261/2019,2207613,PSDB      ,12/06/2019,0,1,1,0,1,1
PL 3443/2019,2207511,NOVO      ,11/06/2019,0,1,0,0,0,1
PL 3439/2019,2207490,PT        ,11/06/2019,0,0,0,1,0,0
PL 3430/2019,2207429,PV        ,11/06/2019,1,0,0,0,1,0
PL 3416/2019,2207329,PSL       ,11/06/2019,0,1,0,0,0,1
PL 3400/2019,2207096,PSDB      ,06/06/2019,0,0,0,1,0,0
PL 3378/2019,2206995,PTB       ,06/06/2019,0,1,0,0,1,1
PL 3366/2019,2206886,MDB       ,06/06/2019,0,0,0,0,1,0
PL 3343/2019,2206735,PT        ,05/06/2019,0,1,1,0,1,1
PL 3340/2019,2206720,PL        ,05/06/2019,0,0,1,1,0,0
PL 3324/2019,2206604,MDB       ,05/06/2019,1,0,1,0,0,0
PL 3312/2019,2206467,PL        ,04/06/2019,0,0,1,0,0,0
PL 3284/2019,2206338,PDT       ,04/06/2019,0,1,0,0,0,1
PL 3280/2019,2206304,PV        ,04/06/2019,0,0,0,1,1,0
PL 3239/2019,2205729,PSDB      ,30/05/2019,0,1,1,0,1,1
